video,rec_t,rec_r,rec_d,rec_conf,face_pose,fp_x0,fp_y0,fp_conf0,fp_x1,fp_y1,fp_conf1,fp_x2,fp_y2,fp_conf2,fp_x3,fp_y3,fp_conf3,fp_x4,fp_y4,fp_conf4,fp_x5,fp_y5,fp_conf5,fp_x6,fp_y6,fp_conf6,fp_x7,fp_y7,fp_conf7,fp_x8,fp_y8,fp_conf8,fp_x9,fp_y9,fp_conf9,fp_x10,fp_y10,fp_conf10,fp_x11,fp_y11,fp_conf11,fp_x12,fp_y12,fp_conf12,fp_x13,fp_y13,fp_conf13,fp_x14,fp_y14,fp_conf14,fp_x15,fp_y15,fp_conf15,fp_x16,fp_y16,fp_conf16,fp_x17,fp_y17,fp_conf17,fp_x18,fp_y18,fp_conf18,fp_x19,fp_y19,fp_conf19,fp_x20,fp_y20,fp_conf20,fp_x21,fp_y21,fp_conf21,fp_x22,fp_y22,fp_conf22,fp_x23,fp_y23,fp_conf23,fp_x24,fp_y24,fp_conf24,fp_x25,fp_y25,fp_conf25,fp_x26,fp_y26,fp_conf26,fp_x27,fp_y27,fp_conf27,fp_x28,fp_y28,fp_conf28,fp_x29,fp_y29,fp_conf29,fp_x30,fp_y30,fp_conf30,fp_x31,fp_y31,fp_conf31,fp_x32,fp_y32,fp_conf32,fp_x33,fp_y33,fp_conf33,fp_x34,fp_y34,fp_conf34,fp_x35,fp_y35,fp_conf35,fp_x36,fp_y36,fp_conf36,fp_x37,fp_y37,fp_conf37,face_up_down,face_left_right,face_roll,face_conf,gaze_up_down,gaze_left_right,gaze_conf,left_eye_open,left_eye_conf,right_eye_open,right_eye_conf,mouth_open,mouth_conf,smile_level
1.0,5.97479719704,3.36282042884,2.97282579751,43.1882295518,0.0,5.66748554387,4.23846093879,0.0,5.74794462567,4.02260260875,0.0,5.68170813859,4.88240884925,0.0,5.64282583048,4.30830986446,0.0,5.66354379339,4.79208001974,0.0,5.6246019809,4.308378862,0.0,5.73822011042,4.6533840754,0.0,5.70412866517,4.15663874542,0.0,5.90954406518,3.87163032883,0.0,5.37317289135,3.76549513698,0.0,5.49748618371,4.43886836014,0.0,5.52109240599,3.9718371678,0.0,5.6677477927,4.34861459207,0.0,5.71673285039,3.96786849335,0.0,5.40458116989,4.33018708765,0.0,5.4039004718,3.96828988527,0.0,4.07473290853,4.27648771841,0.0,4.52765153458,3.67018711838,0.0,5.48741940263,4.72885493175,0.0,5.11761198584,4.5036235246,0.0,5.05894946397,5.27971321015,0.0,5.07956901746,5.23584667161,0.0,5.23076284158,4.74926460294,0.0,4.84586287871,4.53303208734,0.0,4.77846779407,5.27723528444,0.0,4.83355542289,5.1141764569,0.0,5.31909126325,4.59050712319,0.0,5.08625803598,4.34916997015,0.0,5.03326479126,5.09210645578,0.0,4.96153456182,4.92520604421,0.0,4.81898864963,4.63668102627,0.0,4.49285170121,4.41473589069,0.0,4.46035515774,4.90033699004,0.0,4.50137876883,4.86414726919,0.0,5.03090921827,4.21815198673,0.0,4.90692199572,4.04150398478,0.0,4.81735368763,4.41637687037,0.0,4.83500046419,4.50019817241,0.0,3.74129985614,3.71425692682,1.98747564841,6.84998828297,6.00021675193,7.1650326742,85.2500985072,50.9222904735,342.010040809,41.8549566474,342.010040809,51.2042573046,342.010040809,19.6059804873
1.0,3.86015972589,4.20043380875,3.66561189458,64.0600782917,5.71423772391,3.81527221432,2.8607379386,0.0,3.81499044686,2.91876947783,0.0,3.8791887487,3.27491586226,0.0,3.71918043987,2.90917794451,0.0,3.84460308182,3.15095443324,0.0,3.78102591198,2.8331739262,0.0,3.83522479226,3.21177623508,0.0,3.76478541816,2.89500956039,0.0,3.93387974347,2.94498512431,0.0,3.49760927294,3.06500389198,0.0,3.8369762125,3.38753742947,0.0,3.65790570134,2.97214516286,0.0,3.90810870184,3.22746877438,0.0,3.90446240339,2.91757226058,0.0,3.62321043503,3.27991780234,0.0,3.63091624916,3.01888706621,0.0,3.50129549488,3.13642161605,0.0,3.14215728098,3.10983217677,0.0,3.85855812982,3.72611086481,0.0,3.53277737628,3.64620531817,0.0,3.50236991212,3.56073725113,0.0,3.49414990802,3.61771745749,0.0,3.69045486833,3.6758616882,0.0,3.46192869398,3.5141668215,0.0,3.48012362049,3.5102644435,0.0,3.45151077539,3.38698204994,0.0,3.65525983791,3.72488454159,0.0,3.41558468763,3.60051655048,0.0,3.39015442178,3.56443358442,0.0,3.41078170998,3.47494583973,0.0,3.57767871727,3.68440571485,0.0,3.49468825636,3.40975725003,0.0,3.53110339866,3.28262059299,0.0,3.4238363279,3.26447739841,0.0,3.40123442188,3.50375082161,0.0,3.2934911746,3.41109686653,0.0,3.35581418542,3.30489526404,0.0,3.28850988016,3.32685925088,0.0,2.99475488806,2.44872161965,1.59379339052,0.253966121063,5.40531355922,4.23699933879,102.50020418,42.3547932806,333.581382222,37.5907751983,333.581382222,43.9822409251,333.581382222,26.519087962
1.0,6.88743911467,6.51547066793,11.5619260692,56.7938538764,3.85861230093,13.1815350753,7.2685654634,0.0,13.3208501234,7.71593046822,0.0,13.343296689,8.15467751858,0.0,13.0332149279,7.48151815173,0.0,13.2505578732,8.03988684754,0.0,13.0254241207,7.33836714625,0.0,13.3244085357,8.21399655277,0.0,13.2219213577,7.60219447056,0.0,13.2369023185,9.07564914524,0.0,12.1885597039,10.3255220709,0.0,12.9185779815,10.2542546959,0.0,12.6096746884,9.77621760841,0.0,13.1968737205,9.81508035979,0.0,12.9359591751,9.47344566879,0.0,12.6108712655,10.5371353247,0.0,12.3246794242,10.0817617726,0.0,7.93714678205,7.20164590241,0.0,8.69215624842,8.54577282615,0.0,10.8132063746,9.28516671836,0.0,9.81975836368,8.54172041537,0.0,9.14249337901,10.4033233057,0.0,8.85693020296,10.0099703383,0.0,10.3063207263,8.93996437146,0.0,9.41619303955,8.14795959378,0.0,8.64390807311,9.97438695167,0.0,8.46780394811,9.41266694618,0.0,10.4938678285,9.49635407621,0.0,9.76206369151,8.76867476102,0.0,9.03381849182,10.5039648925,0.0,8.85507147398,9.8857228945,0.0,9.39498742691,8.24321644044,0.0,8.7356105472,7.61268885152,0.0,8.23387229372,8.81317756348,0.0,8.01735429064,8.75405765215,0.0,9.81791984427,9.19408171303,0.0,9.35948716544,8.61837129225,0.0,8.83327044003,9.8279744064,0.0,8.62673294255,9.6345970094,0.0,10.6340447664,5.75225130377,6.74334504026,24.0168550782,10.6095590617,13.1941999977,102.863622741,59.0189823222,402.76819912,51.2313379318,402.76819912,82.8401293053,402.76819912,34.8995611577
1.0,11.2242085308,10.8731930237,5.08188057751,56.2087871698,0.0,13.596885898,8.07111250961,0.0,14.2435162478,7.33970193467,0.0,14.0084595433,8.14462386849,0.0,13.7850554987,7.83341872873,0.0,13.8307849468,8.22942703885,0.0,13.6193514785,7.98326054815,0.0,14.1636211212,7.84081420179,0.0,14.08415668,7.69793240197,0.0,14.1969815705,6.1212410373,0.0,14.6306639128,5.45287791455,0.0,14.5657481925,6.05956824757,0.0,14.3386519163,5.93895819903,0.0,14.4288613832,6.25167732595,0.0,14.2765399112,6.07611583773,0.0,14.6640195509,5.87412173201,0.0,14.4466930048,5.69783345864,0.0,11.0203522296,7.65767588763,0.0,11.4097076462,5.95589229765,0.0,13.0800127941,7.8955425296,0.0,12.3658185895,7.58878065546,0.0,11.9376270161,8.83296238472,0.0,11.8005966643,8.71081898256,0.0,12.6954997651,8.07642070651,0.0,12.1930810089,7.69124867121,0.0,11.7508922805,8.87900527615,0.0,11.5051807319,8.66361144473,0.0,12.8393209815,7.58521655618,0.0,12.2240645901,7.22835968069,0.0,11.8154171163,8.34075315936,0.0,11.7114630746,8.141403379,0.0,12.2464572136,7.77306967966,0.0,11.7610998375,7.56858437145,0.0,11.4492313261,8.49830715436,0.0,11.2198439365,8.45237558685,0.0,12.2225035012,7.05523398128,0.0,11.8790245597,6.66663945573,0.0,11.6368520885,7.39168037563,0.0,11.4678254437,7.40297788952,0.0,4.31421475817,3.33699119029,3.36257918502,122.760966508,5.94882941666,10.3921968371,84.8163201469,65.0862990692,210.0,49.88615611,210.0,76.1922166468,210.0,28.1998842088
1.0,6.52734869543,7.82942637461,4.87103091232,46.1749135855,18.8581591172,8.25934982333,4.02939611578,0.0,9.29606688359,3.98290769652,0.0,8.85550209505,4.34903808116,0.0,8.7375696831,4.03660932913,0.0,8.58357551345,4.25256364099,0.0,8.41304084136,4.05753049514,0.0,9.07281836354,4.31760761733,0.0,9.04833668108,3.99069164866,0.0,10.2275757531,4.09455393185,0.0,10.8763941825,4.33651610176,0.0,10.4806630287,4.69960434417,0.0,10.4692584217,4.41967801078,0.0,10.3197035322,4.46488595729,0.0,10.3310532453,4.27133439579,0.0,10.6663756847,4.67779173726,0.0,10.647472831,4.47048169793,0.0,8.63408582402,4.46773557376,0.0,9.99257575643,4.6422511638,0.0,11.1572123951,4.66121680989,0.0,10.5549173844,4.71418643236,0.0,10.1809618146,5.77352177782,0.0,10.1776939699,5.90915384582,0.0,10.68002306,4.61381325232,0.0,10.1002577498,4.61457446799,0.0,9.81064104358,5.66926613526,0.0,9.7630438283,5.78201829271,0.0,10.9558694032,4.80805969353,0.0,10.5355909984,4.75199827476,0.0,10.2951525141,5.68050166566,0.0,10.1390171822,5.76298390342,0.0,10.0543153023,4.29480755108,0.0,9.52902915801,4.35886102342,0.0,9.2312082964,5.30099008373,0.0,9.24759964388,5.46148043987,0.0,10.5449216166,4.68820394163,0.0,10.3675271803,4.76097253764,0.0,10.1922876369,5.28822956204,0.0,10.0197532178,5.50798818847,0.0,3.19974172511,5.4907058963,1.98058760794,118.244235615,6.32471212555,7.70306368159,66.5785660295,52.3696405964,201.235851102,41.6038539219,201.235851102,66.4434942932,201.235851102,23.48838468
1.0,5.42341542785,10.1058113886,3.34748841228,40.1357547439,13.8101492246,9.83862167452,3.32673631586,0.0,10.4424620588,3.20761300088,0.0,10.4673347588,3.35234651354,0.0,10.129254689,3.40979930523,0.0,10.2693638457,3.38288424531,0.0,10.0403962465,3.30459681517,0.0,10.5493497981,3.35358575202,0.0,10.324144039,3.2525293801,0.0,11.7335669256,2.96236784831,0.0,11.8064081853,2.71818030217,0.0,11.8109824942,2.87119614673,0.0,11.8001596308,3.13809582858,0.0,11.8818339426,2.98936248867,0.0,11.7954637039,3.05999565477,0.0,11.8808722177,2.82499724217,0.0,11.7825402544,3.0235685471,0.0,11.61143767,3.76168539465,0.0,12.2772958936,3.619066928,0.0,13.1704150958,4.32924731004,0.0,12.7040955727,4.19074299735,0.0,12.7107442501,5.16413424966,0.0,12.6443192329,5.00090019597,0.0,12.9150216389,4.2943143497,0.0,12.5282229862,4.10568486363,0.0,12.5377270005,5.04858664844,0.0,12.3706604916,4.85189228299,0.0,12.9590234234,4.29657146057,0.0,12.6850021592,4.06432012284,0.0,12.9038904138,5.00526039072,0.0,12.6430868632,4.77100255439,0.0,12.499529077,4.12646347749,0.0,12.1233560441,3.78041680857,0.0,12.2046265239,4.64180987245,0.0,12.0852236876,4.59404649061,0.0,12.702133003,4.05023852791,0.0,12.5649558831,3.83497897151,0.0,12.6423473836,4.49661306829,0.0,12.5118503385,4.51597656342,0.0,3.63843745952,3.60910283432,1.85502984722,85.1526289765,5.45270524234,4.55346813123,112.559790206,43.8463462282,359.603120721,43.1345973704,359.603120721,68.584157818,359.603120721,18.7395954512
2.0,7.25660284544,10.2913460412,5.28518644151,35.4843282205,0.0,10.57399381,4.44794330699,0.0,11.611671935,4.31291531406,0.0,11.1939687001,4.49402764579,0.0,11.0984607204,4.20050127025,0.0,10.9405840021,4.56943265278,0.0,10.865354133,4.21633065276,0.0,11.5044681163,4.68449088691,0.0,11.3921715457,4.27142530342,0.0,11.775038402,4.50107887236,0.0,11.8099989124,4.64547189017,0.0,11.647493382,4.74657040068,0.0,11.7754368068,4.68701387671,0.0,11.6816629709,4.74937650845,0.0,11.7586921811,4.558536932,0.0,11.6981168281,4.84466923962,0.0,11.7961989482,4.76149092555,0.0,12.8326263677,4.86708299742,0.0,14.1018997534,5.77403353938,0.0,14.5021206413,6.15106628467,0.0,14.3190202319,6.33140548694,0.0,14.4069867957,4.96861986234,0.0,14.8282213826,5.28124387561,0.0,13.9650933353,6.04222957089,0.0,13.8389118549,6.17481613393,0.0,13.9892863062,4.76621783245,0.0,14.319858935,4.8201273139,0.0,14.4155677822,6.42286098081,0.0,14.4006682358,6.44097877218,0.0,14.4221270335,5.08298557475,0.0,14.7256514766,5.18760449368,0.0,13.4807049201,5.55823500365,0.0,13.3946967881,5.53319534299,0.0,13.4271034954,4.50057855792,0.0,13.684938363,4.5872210662,0.0,14.3748832267,6.39668824992,0.0,14.4215805432,6.311486816,0.0,14.4050850053,5.15064849885,0.0,14.6097030353,5.27498655971,0.0,4.0546093997,5.86726897174,2.24206028083,1.99398607923,3.75612341734,3.1317477346,24.882142911,31.2799273098,0.0,24.2937703365,0.0,78.0332242514,0.0,25.2465418949
2.0,25.2766731976,14.5906008536,42.3625431975,64.4841635502,3.30841693821,25.7953762425,29.8351087374,0.0,24.2223175996,30.1517541545,0.0,24.9590537791,29.5456297006,0.0,24.939053783,30.1313322338,0.0,25.3123679954,29.5373669976,0.0,25.2999859671,30.088507103,0.0,24.5586755429,29.6435084718,0.0,24.542294037,30.1335637374,0.0,20.1455918851,30.3599993493,0.0,18.5804455606,30.1382717512,0.0,19.5754313617,29.8624875918,0.0,19.2757052247,30.4846326024,0.0,19.8955091778,29.9322481443,0.0,19.7062481995,30.3966409874,0.0,19.0702115317,29.87052242,0.0,18.9486515124,30.44942146,0.0,21.6322310539,39.2279024644,0.0,20.7596146901,38.3531680692,0.0,21.3316595122,39.3454163927,0.0,20.9686724821,39.961521175,0.0,20.9213352449,39.0460590165,0.0,20.7500306044,40.0619849217,0.0,21.3839068764,39.3406551236,0.0,21.0564709879,39.947655599,0.0,20.9609011018,39.2099791601,0.0,20.849013318,39.8513093991,0.0,21.0972604812,39.0653319389,0.0,20.9618029326,39.6567469563,0.0,20.855347852,38.8514389697,0.0,20.6363984371,39.5876813766,0.0,21.4687086827,39.4754173075,0.0,21.222566524,39.7286337192,0.0,21.156322904,39.0709356676,0.0,21.0820023035,39.6433112324,0.0,20.8155714296,38.8298231898,0.0,20.8911912407,39.1306989725,0.0,20.8289119442,38.4970339245,0.0,20.5892627318,39.0665647224,0.0,13.3008385095,10.4888868523,2.62615871447,222.172525893,5.35426221048,5.56481136002,198.431149464,83.3588946108,396.70190415,87.5114290065,396.70190415,128.184799545,396.70190415,42.3915774796
2.0,12.9886235858,9.64540866878,13.8356977354,45.1962868237,0.0,6.29797470822,12.7058423375,0.0,7.30014301523,12.9486699985,0.0,6.53622132223,12.2675895643,0.0,6.90351624793,13.0666620128,0.0,6.31203302088,12.3673689359,0.0,6.60232684814,13.0107263669,0.0,6.71640182982,12.3283454819,0.0,7.0265071336,13.077174487,0.0,7.30869438972,12.2199259946,0.0,6.99409115785,11.3422239451,0.0,6.81025227069,11.5100762829,0.0,7.16292922112,12.1906821186,0.0,6.91728989306,11.6893154283,0.0,7.2162154635,12.2279557995,0.0,6.77241140337,11.3325692899,0.0,7.07619783837,11.9979177253,0.0,8.60764846724,14.9760069861,0.0,7.46620384674,14.1670999922,0.0,10.0874227413,16.4037763531,0.0,9.52850384294,15.4762584192,0.0,9.63991799946,18.1834789139,0.0,9.98243549648,17.7244759972,0.0,9.76249790058,16.5060874247,0.0,9.42896672199,15.4842131422,0.0,9.48156418996,18.3448037955,0.0,9.83516738795,17.4201671882,0.0,9.26803593996,16.1689841972,0.0,9.09170674128,15.2026172643,0.0,9.00664042157,17.9340785077,0.0,9.47629246999,17.0171904546,0.0,9.34162261852,16.0778519405,0.0,9.13797991779,15.2248270895,0.0,9.1983238263,17.0721254035,0.0,9.33066305531,17.0233069751,0.0,8.47026502826,15.0187271557,0.0,8.25839395955,14.5635696509,0.0,8.2668176251,16.4149784329,0.0,8.61075790482,16.2703951543,0.0,15.2091506317,7.46118251334,1.56971638143,146.460268848,5.11334933907,4.51818982142,252.863171423,107.576504603,483.185444427,107.208126518,483.185444427,122.015105218,483.185444427,28.9422901141
2.0,6.64241040537,7.38724769934,8.36903915193,48.4707153416,0.0,4.71671463181,6.44167760207,0.0,5.0020404,6.87237133117,0.0,4.96619140384,6.63362630222,0.0,4.81070235442,6.74501373824,0.0,4.89889446852,6.60096038852,0.0,4.73055765847,6.62564779196,0.0,4.99604174851,6.88629614178,0.0,4.86519654718,6.80935730732,0.0,5.13134441872,7.39744544311,0.0,5.13937361775,7.47295554359,0.0,5.19747479775,7.38837521357,0.0,5.15078753638,7.48192323829,0.0,5.21179899967,7.22229875688,0.0,5.1186667881,7.42167205958,0.0,5.12695955569,7.39924689708,0.0,5.17450579322,7.43148630858,0.0,6.70140194325,7.68659320627,0.0,4.95031540987,8.58293688068,0.0,7.27206747982,9.45988263274,0.0,6.6917617363,8.65248361569,0.0,6.64723671423,9.15614922996,0.0,6.88756613497,8.15943787825,0.0,7.08836356003,9.32213087845,0.0,6.73129165764,8.49582791993,0.0,6.78564523519,9.04470824232,0.0,6.83359659932,7.8256192429,0.0,6.6481138485,9.29949638795,0.0,6.17427048268,8.64723523549,0.0,6.16441400297,8.99585725376,0.0,6.2564252687,7.92436129125,0.0,6.89475834443,8.76577533134,0.0,6.57142857143,8.06512434729,0.0,6.62904140286,8.09383741384,0.0,6.76203479255,7.56573304676,0.0,5.99791717285,8.84650918148,0.0,5.58259328375,8.55873695953,0.0,5.51843678256,8.29500835936,0.0,5.71822021981,7.89983102851,0.0,13.8137790435,4.59732098798,1.41921131843,270.146238953,7.28648598211,4.52831344512,180.124331164,83.5224670311,382.706118771,84.231454591,382.706118771,99.8658533804,382.706118771,15.6080693362
2.0,10.3768107187,14.8693779175,12.1802153058,58.5439144758,3.84450552749,17.4892685212,10.9201029462,0.0,18.115922139,10.4705469266,0.0,18.2530733417,10.5063392258,0.0,17.69037423,10.5259169973,0.0,18.0071337627,10.6533130802,0.0,17.5014689818,10.644580472,0.0,18.3426026098,10.552748949,0.0,17.9221692953,10.4517345128,0.0,18.5448348511,9.71652713957,0.0,18.4426994751,9.53739396536,0.0,18.7982827015,9.59855712466,0.0,18.2345098859,9.5768354055,0.0,18.7751431765,9.57103292651,0.0,18.3560267368,9.64341529115,0.0,18.6699256133,9.61467844093,0.0,18.2382098594,9.49109204924,0.0,14.4401805695,10.4861062098,0.0,14.2530804659,10.0380224379,0.0,16.0318248993,10.5875178474,0.0,15.3227372918,10.6256284162,0.0,14.8182891502,11.5952035633,0.0,14.6911231083,11.4899158435,0.0,15.5905641296,10.6308146109,0.0,15.1923864902,10.5976240033,0.0,14.7578200489,11.5812534955,0.0,14.5318451761,11.2808496668,0.0,15.7451590847,10.4251508125,0.0,14.9743274395,10.5254649808,0.0,14.5111444466,11.3392342392,0.0,14.424566643,11.1433235244,0.0,15.0844436814,10.4539456922,0.0,14.9271225589,10.4618581418,0.0,14.6161379266,11.0645714099,0.0,14.4042897782,11.1449536271,0.0,15.2840305395,10.231321068,0.0,14.6666461872,10.2620930435,0.0,14.3398547351,10.6650578079,0.0,14.2554851945,10.7868524195,0.0,6.22944717537,9.61323596901,4.56862679353,207.879238087,4.01262470297,7.67797765238,71.9319918473,42.6545099982,178.382716648,45.5367587694,178.382716648,119.294646773,178.382716648,35.8214768078
2.0,13.0703060142,8.97363035046,11.0434550439,39.8027198872,0.0,11.9424982265,12.7809910664,0.0,12.5548103884,11.4745340017,0.0,12.6351032182,12.2178574908,0.0,12.1247673231,11.810405458,0.0,12.3751928997,12.5195506831,0.0,12.0345098398,12.0582894206,0.0,12.6850195988,12.0467657889,0.0,12.3524626425,11.6381906944,0.0,12.2439752758,9.20673062976,0.0,12.892972219,7.67978949364,0.0,13.3123369839,8.38957583188,0.0,12.3422687227,8.4087989217,0.0,13.0026039059,8.67925268,0.0,12.3582061974,8.69616374552,0.0,13.2857059518,7.97522204498,0.0,12.4641151578,8.07557080026,0.0,7.93626958967,10.7854711946,0.0,5.98692875957,7.9383201676,0.0,8.33330729163,10.5625616369,0.0,7.46237669729,10.4133119598,0.0,6.98059686838,9.7788036078,0.0,6.6489021128,9.87154915091,0.0,8.50694160998,10.8940605632,0.0,7.75668954122,10.6550840434,0.0,7.31861093188,10.2123078997,0.0,6.83130051064,10.1915678654,0.0,7.82080114538,9.95188075469,0.0,7.01409171874,9.83295814962,0.0,6.40840918897,9.12633171409,0.0,6.15592391973,9.344858955,0.0,8.37466313585,11.0657755665,0.0,7.95986023747,10.8713874907,0.0,7.67289149466,10.4086427429,0.0,7.34702202521,10.3576452909,0.0,7.02475780524,9.40778987949,0.0,6.42572412694,9.10240257508,0.0,6.11432601673,8.2889442767,0.0,5.81067026159,8.57258125103,0.0,9.02157906848,4.15310292298,4.97175180115,0.962626254346,5.68608804207,3.0373113796,99.1724066091,55.1040642721,276.385399196,46.4420141368,276.385399196,102.403560237,276.385399196,36.2963723987
